line_no,db_id,question,gold_sql,pred_sql,em,agg_match,sel_match,cond_match,fail_reason,fail_category,gold_struct,pred_struct
1607,1-24463470-1,What is the lowest unlock order for the athens circuit?,SELECT MIN(col6) FROM table WHERE col0 = 'Athens',SELECT min(unlock_order) FROM wikisql_data WHERE circuit = 'athens',True,True,True,True,ok,ok,"{""agg"": 2, ""sel"": 6, ""conds"": [[0, 0, ""athens""]], ""count_star"": false}","{""agg"": 2, ""sel"": 6, ""conds"": [[0, 0, ""athens""]], ""count_star"": false}"
1608,1-24463470-1,What is the setting for the hard difficulty?,SELECT col4 FROM table WHERE col1 = 'Hard',SELECT setting FROM wikisql_data WHERE difficulty = 'hard',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 4, ""conds"": [[1, 0, ""hard""]], ""count_star"": false}","{""agg"": 0, ""sel"": 4, ""conds"": [[1, 0, ""hard""]], ""count_star"": false}"
1609,1-24463470-1,What are the conditions for the athens circuit?,SELECT col5 FROM table WHERE col0 = 'Athens',SELECT conditions FROM wikisql_data WHERE circuit = 'athens',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 5, ""conds"": [[0, 0, ""athens""]], ""count_star"": false}","{""agg"": 0, ""sel"": 5, ""conds"": [[0, 0, ""athens""]], ""count_star"": false}"
1610,1-24491017-1,What team was he on when he finished in 11th position?,SELECT col2 FROM table WHERE col9 = '11th',SELECT team FROM wikisql_data WHERE position = 11,False,True,True,False,"cond(gold=[[9, 0, '11th']] pred=[[9, 0, 11]])",cond_only,"{""agg"": 0, ""sel"": 2, ""conds"": [[9, 0, ""11th""]], ""count_star"": false}","{""agg"": 0, ""sel"": 2, ""conds"": [[9, 0, 11]], ""count_star"": false}"
1611,1-24491017-1,How many f/laps when he finished 8th?,SELECT MAX(col6) FROM table WHERE col9 = '8th',SELECT f_laps FROM wikisql_data WHERE position = 8,False,False,True,False,"agg(gold=MAX pred=NONE) | cond(gold=[[9, 0, '8th']] pred=[[9, 0, 8]])",agg+cond,"{""agg"": 1, ""sel"": 6, ""conds"": [[9, 0, ""8th""]], ""count_star"": false}","{""agg"": 0, ""sel"": 6, ""conds"": [[9, 0, 8]], ""count_star"": false}"
1612,1-24491017-1,What team was he on when he had 10 f/laps?,SELECT col2 FROM table WHERE col6 = 10,SELECT team FROM wikisql_data WHERE f_laps = 10,True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 2, ""conds"": [[6, 0, 10]], ""count_star"": false}","{""agg"": 0, ""sel"": 2, ""conds"": [[6, 0, 10]], ""count_star"": false}"
1613,1-24491017-1,How many podiums when he was in the british f3 national class series?,SELECT COUNT(col7) FROM table WHERE col1 = 'British F3 National Class',SELECT sum(podiums) FROM wikisql_data WHERE series = 'british f3 national class',False,False,True,True,agg(gold=COUNT pred=SUM),agg_only,"{""agg"": 3, ""sel"": 7, ""conds"": [[1, 0, ""british f3 national class""]], ""count_star"": false}","{""agg"": 4, ""sel"": 7, ""conds"": [[1, 0, ""british f3 national class""]], ""count_star"": false}"
1614,1-2454589-1,Name the last title for cuenca,SELECT col5 FROM table WHERE col1 = 'Cuenca',SELECT last_title FROM wikisql_data WHERE home_city = 'cuenca',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 5, ""conds"": [[1, 0, ""cuenca""]], ""count_star"": false}","{""agg"": 0, ""sel"": 5, ""conds"": [[1, 0, ""cuenca""]], ""count_star"": false}"
1615,1-2454589-1,Name the first season in the series for 2006,SELECT col3 FROM table WHERE col5 = '2006',SELECT first_season_in_the_serie_a FROM wikisql_data WHERE first_season_in_current_spell = 2006,True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 3, ""conds"": [[5, 0, 2006]], ""count_star"": false}","{""agg"": 0, ""sel"": 3, ""conds"": [[4, 0, 2006]], ""count_star"": false}"
1616,1-2454589-1,Name the last title for 2012,SELECT col5 FROM table WHERE col4 = 2012,SELECT last_title FROM wikisql_data WHERE first_season_in_current_spell = '2012',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 5, ""conds"": [[4, 0, 2012]], ""count_star"": false}","{""agg"": 0, ""sel"": 5, ""conds"": [[4, 0, 2012]], ""count_star"": false}"
1617,1-2454589-1,Name the club for quevedo,SELECT col0 FROM table WHERE col1 = 'Quevedo',SELECT club FROM wikisql_data WHERE home_city = 'quevedo',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 0, ""conds"": [[1, 0, ""quevedo""]], ""count_star"": false}","{""agg"": 0, ""sel"": 0, ""conds"": [[1, 0, ""quevedo""]], ""count_star"": false}"
1618,1-2454589-1,Name the most for first season in the serie a for 7 de octubre,SELECT MAX(col3) FROM table WHERE col2 = '7 de Octubre',SELECT MAX(first_season_in_the_serie_a) FROM wikisql_data WHERE club = '7 de octubre',True,True,True,True,ok,ok,"{""agg"": 1, ""sel"": 3, ""conds"": [[2, 0, ""7 de octubre""]], ""count_star"": false}","{""agg"": 1, ""sel"": 3, ""conds"": [[0, 0, ""7 de octubre""]], ""count_star"": false}"
1619,1-24565004-15,How many games had less than 7 goals scored?,SELECT COUNT(col3) FROM table WHERE col4 = 7,SELECT COUNT(*) FROM wikisql_data WHERE goals < 7,False,True,True,False,"cond(gold=[[4, 0, 7]] pred=[[4, 2, 7]])",cond_only,"{""agg"": 3, ""sel"": 3, ""conds"": [[4, 0, 7]], ""count_star"": false}","{""agg"": 3, ""sel"": -999, ""conds"": [[4, 2, 7]], ""count_star"": true}"
1620,1-24565004-15,List the player that scored 4 times.,SELECT col0 FROM table WHERE col4 = 4,SELECT name FROM wikisql_data WHERE goals = 4,True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 0, ""conds"": [[4, 0, 4]], ""count_star"": false}","{""agg"": 0, ""sel"": 0, ""conds"": [[4, 0, 4]], ""count_star"": false}"
1621,1-24565004-15,How many players are from the country of Brazil?,SELECT COUNT(col1) FROM table WHERE col5 = 'Brazil',SELECT COUNT(*) FROM wikisql_data WHERE nationality = 'Brazil',True,True,True,True,ok,ok,"{""agg"": 3, ""sel"": 1, ""conds"": [[5, 0, ""brazil""]], ""count_star"": false}","{""agg"": 3, ""sel"": -999, ""conds"": [[5, 0, ""brazil""]], ""count_star"": true}"
1622,1-24565004-15,List the number of active years for attaquant.,SELECT col2 FROM table WHERE col1 = 'Attaquant',SELECT count(DISTINCT period) FROM wikisql_data WHERE position = 'attaquant',False,False,True,True,agg(gold=NONE pred=COUNT),agg_only,"{""agg"": 0, ""sel"": 2, ""conds"": [[1, 0, ""attaquant""]], ""count_star"": false}","{""agg"": 3, ""sel"": 2, ""conds"": [[1, 0, ""attaquant""]], ""count_star"": false}"
1623,1-245695-2,"What was the season when mls regular season was 6th, east (9-11-10)?","SELECT col0 FROM table WHERE col1 = '6th, East (9-11-10)'","SELECT season FROM wikisql_data WHERE mls_regular_season = '6th, east (9-11-10)'",True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 0, ""conds"": [[1, 0, ""6th, east (9-11-10)""]], ""count_star"": false}","{""agg"": 0, ""sel"": 0, ""conds"": [[1, 0, ""6th, east (9-11-10)""]], ""count_star"": false}"
1624,1-245695-2,What was the mls cup playoffs when concacaf champions cup / concacaf champions league was quarter-finals (09-10)?,SELECT col2 FROM table WHERE col4 = 'Quarter-Finals (09-10)',SELECT mls_cup_playoffs FROM wikisql_data WHERE concacaf_champions_cup_concacaf_champions_league = 'quarter-finals (09-10)',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 2, ""conds"": [[4, 0, ""quarter-finals (09-10)""]], ""count_star"": false}","{""agg"": 0, ""sel"": 2, ""conds"": [[4, 0, ""quarter-finals (09-10)""]], ""count_star"": false}"
1625,1-245695-2,"How many mls cup playoffs where there for the mls regular season is 1st, east* (13-7-10)?","SELECT COUNT(col2) FROM table WHERE col1 = '1st, East* (13-7-10)'","SELECT COUNT(*) FROM wikisql_data WHERE mls_regular_season = '1st, east (13-7-10)'",False,True,True,False,"cond(gold=[[1, 0, '1st, east* (13-7-10)']] pred=[[1, 0, '1st, east (13-7-10)']])",cond_only,"{""agg"": 3, ""sel"": 2, ""conds"": [[1, 0, ""1st, east* (13-7-10)""]], ""count_star"": false}","{""agg"": 3, ""sel"": -999, ""conds"": [[1, 0, ""1st, east (13-7-10)""]], ""count_star"": true}"
1626,1-245695-2,"What was the lamar hunt u.s. open cup when concacaf champions cup / concacaf champions league was did not qualify and mls regular season was 4th, central (11-16-5)?","SELECT col3 FROM table WHERE col4 = 'Did not qualify' AND col1 = '4th, Central (11-16-5)'","SELECT lamar_hunt_u_s_open_cup FROM wikisql_data WHERE concacaf_champions_cup_concacaf_champions_league = 'did not qualify' AND mls_regular_season = '4th, central (11-16-5)'",True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 3, ""conds"": [[4, 0, ""did not qualify""], [1, 0, ""4th, central (11-16-5)""]], ""count_star"": false}","{""agg"": 0, ""sel"": 3, ""conds"": [[4, 0, ""did not qualify""], [1, 0, ""4th, central (11-16-5)""]], ""count_star"": false}"
1627,1-245695-2,"How many entries are there for season where mls regular season was 5th, east (10-12-8)?","SELECT COUNT(col0) FROM table WHERE col1 = '5th, East (10-12-8)'","SELECT COUNT(*) FROM wikisql_data WHERE mls_regular_season = '5th, east (10-12-8)'",True,True,True,True,ok,ok,"{""agg"": 3, ""sel"": 0, ""conds"": [[1, 0, ""5th, east (10-12-8)""]], ""count_star"": false}","{""agg"": 3, ""sel"": -999, ""conds"": [[1, 0, ""5th, east (10-12-8)""]], ""count_star"": true}"
1628,1-245695-2,"What was the mls cup playoffs when the mls regular season was 4th, central (11-16-5)?","SELECT col2 FROM table WHERE col1 = '4th, Central (11-16-5)'","SELECT mls_cup_playoffs FROM wikisql_data WHERE mls_regular_season = '4th, central (11-16-5)'",True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 2, ""conds"": [[1, 0, ""4th, central (11-16-5)""]], ""count_star"": false}","{""agg"": 0, ""sel"": 2, ""conds"": [[1, 0, ""4th, central (11-16-5)""]], ""count_star"": false}"
1629,1-24639086-3,What is the series minimum if the season number is 2.08?,SELECT MIN(col0) FROM table WHERE col1 = '2.08',SELECT min(viewers_in_millions) FROM wikisql_data WHERE season = '2.08',False,True,False,True,sel(gold=0=Series # pred=6=Viewers (in millions)),sel_only,"{""agg"": 2, ""sel"": 0, ""conds"": [[1, 0, 2.08]], ""count_star"": false}","{""agg"": 2, ""sel"": 6, ""conds"": [[1, 0, 2.08]], ""count_star"": false}"
1630,1-24639086-3,What is the amount of viewers if the series number is 14?,SELECT col6 FROM table WHERE col0 = 14,SELECT viewers_in_millions FROM wikisql_data WHERE series = 14,True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 6, ""conds"": [[0, 0, 14]], ""count_star"": false}","{""agg"": 0, ""sel"": 6, ""conds"": [[0, 0, 14]], ""count_star"": false}"
1631,1-24639086-3,"If the amount of viewers is 2.48 million, what is the original air date?",SELECT col5 FROM table WHERE col6 = '2.48',SELECT original_air_date FROM wikisql_data WHERE viewers_in_millions = 2.48,True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 5, ""conds"": [[6, 0, 2.48]], ""count_star"": false}","{""agg"": 0, ""sel"": 5, ""conds"": [[6, 0, 2.48]], ""count_star"": false}"
1632,1-24639086-3,"If the season number is 2.08, who was the episode written by?",SELECT col4 FROM table WHERE col1 = '2.08',SELECT written_by FROM wikisql_data WHERE season = 2.08,True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 4, ""conds"": [[1, 0, 2.08]], ""count_star"": false}","{""agg"": 0, ""sel"": 4, ""conds"": [[1, 0, 2.08]], ""count_star"": false}"
1633,1-24747844-2,What is the maximum money list rank for Matt Hansen?,SELECT MAX(col4) FROM table WHERE col0 = 'Matt Hansen',SELECT max(money_list_rank) FROM wikisql_data WHERE player = 'matt hansen',True,True,True,True,ok,ok,"{""agg"": 1, ""sel"": 4, ""conds"": [[0, 0, ""matt hansen""]], ""count_star"": false}","{""agg"": 1, ""sel"": 4, ""conds"": [[0, 0, ""matt hansen""]], ""count_star"": false}"
1634,1-24747844-2,What is the minimum money list rank for the players having a best finish of T9?,SELECT MIN(col4) FROM table WHERE col3 = 'T9',SELECT MIN(money_list_rank) FROM wikisql_data WHERE best_finish = 'T9',True,True,True,True,ok,ok,"{""agg"": 2, ""sel"": 4, ""conds"": [[3, 0, ""t9""]], ""count_star"": false}","{""agg"": 2, ""sel"": 4, ""conds"": [[3, 0, ""t9""]], ""count_star"": false}"
1635,1-24747844-2,What is the minimum number of starts for the players having a best finish of T18?,SELECT MIN(col1) FROM table WHERE col3 = 'T18',SELECT MIN(starts) FROM wikisql_data WHERE best_finish = 'T18',True,True,True,True,ok,ok,"{""agg"": 2, ""sel"": 1, ""conds"": [[3, 0, ""t18""]], ""count_star"": false}","{""agg"": 2, ""sel"": 1, ""conds"": [[3, 0, ""t18""]], ""count_star"": false}"
1636,1-24747844-2,What is the minimum number of cuts made for Hunter Mahan?,SELECT MIN(col2) FROM table WHERE col0 = 'Hunter Mahan',SELECT MIN(cuts_made) FROM wikisql_data WHERE player = 'hunter mahan',True,True,True,True,ok,ok,"{""agg"": 2, ""sel"": 2, ""conds"": [[0, 0, ""hunter mahan""]], ""count_star"": false}","{""agg"": 2, ""sel"": 2, ""conds"": [[0, 0, ""hunter mahan""]], ""count_star"": false}"
1637,1-24775967-1,What was the profession of the celebrity who was featured on season 15 and finished 7th place?,SELECT col2 FROM table WHERE col0 = 15 AND col4 = '7th',SELECT notability_profession FROM wikisql_data WHERE season = 15 AND finish = 7,False,True,True,False,"cond(gold=[[0, 0, 15], [4, 0, '7th']] pred=[[0, 0, 15], [4, 0, 7]])",cond_only,"{""agg"": 0, ""sel"": 2, ""conds"": [[0, 0, 15], [4, 0, ""7th""]], ""count_star"": false}","{""agg"": 0, ""sel"": 2, ""conds"": [[0, 0, 15], [4, 0, 7]], ""count_star"": false}"
1638,1-24901152-2,When winner is the outcome what is the score?,SELECT col6 FROM table WHERE col0 = 'Winner',SELECT score FROM wikisql_data WHERE outcome = 'winner',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 6, ""conds"": [[0, 0, ""winner""]], ""count_star"": false}","{""agg"": 0, ""sel"": 6, ""conds"": [[0, 0, ""winner""]], ""count_star"": false}"
1639,1-24901152-2,When us open (2) is the championship what is the surface?,SELECT col3 FROM table WHERE col2 = 'US Open (2)',SELECT surface FROM wikisql_data WHERE championship = 'us open (2)',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 3, ""conds"": [[2, 0, ""us open (2)""]], ""count_star"": false}","{""agg"": 0, ""sel"": 3, ""conds"": [[2, 0, ""us open (2)""]], ""count_star"": false}"
1640,1-24901152-2,When Australian open is the championship what is the lowest year?,SELECT MIN(col1) FROM table WHERE col2 = 'Australian Open',SELECT MIN(year) FROM wikisql_data WHERE championship = 'Australian Open',True,True,True,True,ok,ok,"{""agg"": 2, ""sel"": 1, ""conds"": [[2, 0, ""australian open""]], ""count_star"": false}","{""agg"": 2, ""sel"": 1, ""conds"": [[2, 0, ""australian open""]], ""count_star"": false}"
1641,1-24901152-2,When alicia molik is the partner what is the outcome?,SELECT col0 FROM table WHERE col4 = 'Alicia Molik',SELECT outcome FROM wikisql_data WHERE partner = 'alicia molik',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 0, ""conds"": [[4, 0, ""alicia molik""]], ""count_star"": false}","{""agg"": 0, ""sel"": 0, ""conds"": [[4, 0, ""alicia molik""]], ""count_star"": false}"
1642,1-24937583-1,When did they win 7 races?,SELECT col2 FROM table WHERE col6 = 7,SELECT seasons FROM wikisql_data WHERE wins = 7,True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 2, ""conds"": [[6, 0, 7]], ""count_star"": false}","{""agg"": 0, ""sel"": 2, ""conds"": [[6, 0, 7]], ""count_star"": false}"
1643,1-24937583-1,What were the starts when the points dropped 18?,SELECT col4 FROM table WHERE col9 = '18',SELECT races_starts FROM wikisql_data WHERE points_dropped_points = 18,True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 4, ""conds"": [[9, 0, 18]], ""count_star"": false}","{""agg"": 0, ""sel"": 4, ""conds"": [[9, 0, 18]], ""count_star"": false}"
1644,1-24937583-1,What is the minimum amount of poles?,SELECT MIN(col5) FROM table,SELECT MIN(poles) FROM wikisql_data,True,True,True,True,ok,ok,"{""agg"": 2, ""sel"": 5, ""conds"": [], ""count_star"": false}","{""agg"": 2, ""sel"": 5, ""conds"": [], ""count_star"": false}"
1645,1-24937583-1,What was the least amount of wins?,SELECT MIN(col6) FROM table,SELECT MIN(wins) FROM wikisql_data,True,True,True,True,ok,ok,"{""agg"": 2, ""sel"": 6, ""conds"": [], ""count_star"": false}","{""agg"": 2, ""sel"": 6, ""conds"": [], ""count_star"": false}"
1646,1-25005714-3,How many values for fab(nm) if the model number is Whistler LP?,SELECT COUNT(col4) FROM table WHERE col2 = 'Whistler LP',SELECT COUNT(DISTINCT fab_nm) FROM wikisql_data WHERE model_number = 'Whistler LP',True,True,True,True,ok,ok,"{""agg"": 3, ""sel"": 4, ""conds"": [[2, 0, ""whistler lp""]], ""count_star"": false}","{""agg"": 3, ""sel"": 4, ""conds"": [[2, 0, ""whistler lp""]], ""count_star"": false}"
1647,1-25005714-3,What is the value for congi core 1 if the code name is Redwood and core clock(mhz) is 500?,SELECT col9 FROM table WHERE col3 = 'Redwood' AND col7 = '500',SELECT config_core_1 FROM wikisql_data WHERE code_name = 'Redwood' AND core_clock_mhz = 500,True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 9, ""conds"": [[3, 0, ""redwood""], [7, 0, 500]], ""count_star"": false}","{""agg"": 0, ""sel"": 9, ""conds"": [[3, 0, ""redwood""], [7, 0, 500]], ""count_star"": false}"
1648,1-25005714-3,What is every bus type for the texture of fillrate?,SELECT col13 FROM table WHERE col11 = 'Fillrate',SELECT bus_type FROM wikisql_data WHERE texture_gt_s > 0,False,True,True,False,"cond(gold=[[11, 0, 'fillrate']] pred=[[11, 1, 0]])",cond_only,"{""agg"": 0, ""sel"": 13, ""conds"": [[11, 0, ""fillrate""]], ""count_star"": false}","{""agg"": 0, ""sel"": 13, ""conds"": [[11, 1, 0]], ""count_star"": false}"
1649,1-25005714-3,How many values for bus width have a bandwidth of 25.6 and model number of Granville Pro?,SELECT COUNT(col14) FROM table WHERE col12 = '25.6' AND col2 = 'Granville Pro',SELECT COUNT(bus_width_bit) FROM wikisql_data WHERE bandwidth_gb_s = 25.6 AND model_number = 'Granville Pro',True,True,True,True,ok,ok,"{""agg"": 3, ""sel"": 14, ""conds"": [[12, 0, 25.6], [2, 0, ""granville pro""]], ""count_star"": false}","{""agg"": 3, ""sel"": 14, ""conds"": [[12, 0, 25.6], [2, 0, ""granville pro""]], ""count_star"": false}"
1650,1-25005714-3,What is every code name for the model Radeon HD 6650m?,SELECT col3 FROM table WHERE col0 = 'Radeon HD 6650M',SELECT code_name FROM wikisql_data WHERE model = 'Radeon HD 6650M',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 3, ""conds"": [[0, 0, ""radeon hd 6650m""]], ""count_star"": false}","{""agg"": 0, ""sel"": 3, ""conds"": [[0, 0, ""radeon hd 6650m""]], ""count_star"": false}"
1651,1-2500440-1,What place is there a change of -19.3?,SELECT COUNT(col0) FROM table WHERE col4 = '-19.3',SELECT name FROM wikisql_data WHERE change = -19.3,False,False,True,True,agg(gold=COUNT pred=NONE),agg_only,"{""agg"": 3, ""sel"": 0, ""conds"": [[4, 0, -19.3]], ""count_star"": false}","{""agg"": 0, ""sel"": 0, ""conds"": [[4, 0, -19.3]], ""count_star"": false}"
1652,1-2500440-1,What is the density per km in Smoky Lake County?,SELECT col6 FROM table WHERE col1 = 'Smoky Lake County',SELECT population_density_per_km_2 FROM wikisql_data WHERE name = 'Smoky Lake County',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 6, ""conds"": [[1, 0, ""smoky lake county""]], ""count_star"": false}","{""agg"": 0, ""sel"": 6, ""conds"": [[0, 0, ""smoky lake county""]], ""count_star"": false}"
1653,1-2500440-1,What is the population per km in Smoky Lake County?,SELECT col6 FROM table WHERE col1 = 'Smoky Lake County',SELECT population_density_per_km_2 FROM wikisql_data WHERE name = 'Smoky Lake County',True,True,True,True,ok,ok,"{""agg"": 0, ""sel"": 6, ""conds"": [[1, 0, ""smoky lake county""]], ""count_star"": false}","{""agg"": 0, ""sel"": 6, ""conds"": [[0, 0, ""smoky lake county""]], ""count_star"": false}"
